threshold,CDC42,HOG1,KSS1,STE11,FUS3,BNI1,BEM1,RHO1,PBS2,CDC24,CLA4,SHO1,STE7,PTP2,BEM2,RGA1,ACT1,RDI1,STE5,STE50,RSR1,PTP3,STE12,SSK1,SLT2,SSK2,SLN1,STE4,STE20,GPA1,SPA2,GIC2,GIC1,RHO3,BUD6,BOI2,BEM3,SPT15,TAF6,TAF10,TAF9,TAF5,TAF12,SKO1,YPD1,PTC5,PTC6,PTC7,FAR1
850,0.062238979085015245,0.05258996458079702,0.04856916991444778,0.043408859466545706,0.04986593824691877,0.05493414966983222,0.05460247476247457,0.0459277447333084,0.04137757923216166,0.047651431978620554,0.05055263622913963,0.032854519505419906,0.03781616343171127,0.028894007846784395,,0.03615175145980021,0.03061976678345609,0.03369591145799189,,0.02909645787938242,0.02985852056266082,,0.029610307796126802,,0.031459106591509856,,,,0.03469582132107752,0.030474698541154928,,0.033094746665424335,,0.029959292258238072,,,,,,,,,,,,,,,
851,0.06699199507163842,0.04917471307782526,0.045074118848003435,0.040467235897415466,0.04628985057516072,0.05801994892638018,0.05982321603590981,,0.038789377720776584,0.052329636153205794,0.05548729926017793,0.030766925506377683,0.034216963989289036,,,0.03804536973989365,0.028521467533755958,0.032981368396076655,,,0.03641768833853536,,,,0.029423052776333104,,,,0.0372723646711075,0.028324154720397215,0.02973045744576608,0.038888994333321075,0.03106160457428569,0.03074615169538869,0.03226543318677603,0.028890611526202647,,,,,,,,,,,,,
852,0.06710315120410974,0.04901329898298178,0.04498467106133682,0.040373590549959606,0.0461870090867454,0.05811621823619762,0.059922477407651865,,0.038095433631587995,0.05241646384003915,0.05557936628371478,0.03066297450803609,0.034204514694140535,,,0.03810849632918548,0.02858399758846544,0.033036092566488345,,,0.0364781142056099,,,,0.029544055775074088,,,,0.03733420865560849,,0.029779787558457026,0.03895352070249652,0.031113143386186107,0.03079716709367893,0.03231896944527556,0.02893854812875569,0.02835472907821706,,,,,,,,,,,,
853,0.06220573805062725,0.05294261008527822,0.048315113784225434,0.04357734388297221,0.04960703122468895,0.05537611834494911,0.054936316976022206,0.04349321685108838,0.040986150524801146,0.047686970097622086,0.0511124255298387,0.03301269481158916,0.035695914734823614,,,0.036655627785944944,0.030825497555684936,0.034035467713501855,0.028422426249863797,0.029029240662744895,0.031113718903776105,,0.029409911174868218,,0.03186020828572844,,,,0.03523313414168113,0.030343475671924542,,0.033801997947008174,,0.030321649008746576,,,,,,,,,,,,,,,
854,0.06841219316879045,0.04846395912641819,0.04465195708184387,0.040357058218231656,0.045766256658322735,0.06314482013692937,0.06089326804258696,,0.03755515739593848,0.04873625576144106,0.05655579265449522,0.03043955906222793,0.03320342813212868,,,0.037206542646075584,0.028109472519067782,0.03546582722211884,,,,,,,0.02913309676224191,,,,0.036313259163005235,0.028220443674972912,0.03340758540705478,0.03781416978162379,0.029590687384426346,0.02906075377515869,0.036263231510718016,0.03074736962165474,0.030487855092526762,,,,,,,,,,,,
855,0.06842104354306727,0.04858110419731302,0.04475988793958294,0.04045460762466271,0.04587688095475804,0.06357003259028196,0.0607905440516078,,0.03764593416397216,0.048487361107973775,0.05467718729386897,0.030513136301244862,0.0332836860807693,,,0.036840979123646776,0.028068354956164568,0.035600340020015546,,,,,,,0.0292035160748015,,,,0.0363883945941164,0.028288656960362257,0.03357986151491005,0.03788778133475442,0.029653780706649265,0.02938228964031048,0.03648002456617137,0.03102731881412952,0.030537295844864993,,,,,,,,,,,,
856,0.0682958775609374,0.04861544979206375,0.04505205534855646,0.04058107003304625,0.04619036088170766,0.06345374080121882,0.060679336917714294,,0.03754686204107961,0.0483986607921105,0.05457716362434649,0.030265870565607415,0.03360887580346733,,,0.03677358410749603,0.02808924893246502,0.035535214566032106,,,,,,,0.029289288915349838,,,,0.03632182751311837,0.02859525413043334,0.03351843222168898,0.03781847135180304,0.029599533586263344,0.029328539171892997,0.03641328986195612,0.03097055901288822,0.03048143246675667,,,,,,,,,,,,
857,0.06785303882678723,0.04874923156263203,0.045643465027585296,0.04110993286346135,0.04683230269091079,0.0630422990677345,0.060285884754723386,,0.037877291825237094,0.048084838019123666,0.054223278691374555,0.03052938351191632,0.03425337063476468,,,0.03653513973840803,,0.0353047999348981,,,,,0.02834786697867728,,0.029428365613373055,,,,0.03608631238845247,0.029162164392020046,0.033301094651313555,0.03757325180738786,0.02940760662884075,0.02913836937504447,0.03617718168435309,0.030769742160700414,0.030283787170280036,,,,,,,,,,,,
858,0.06733177593022499,0.04819114727420316,0.04661495564501718,0.041864465169637585,0.04795508642640442,0.0625579933979195,0.059822754503633474,,0.03853583156558165,0.0477154390595493,0.053806722796451094,0.031018938314512655,0.03381262834087852,,,0.036254468259346265,,0.035033580213647386,,,,,0.029001941812436916,,0.029931843721529926,,,,0.03580908890595122,0.029831491376109215,0.03304526786217079,0.03728460530888131,0.02918169052431014,0.02891452161399858,0.03589926012269122,0.030533361812782555,0.030051140042130744,,,,,,,,,,,,
859,0.06866386171870117,0.04858416892175933,0.04688071777135834,0.041983056859417514,0.04628135590386838,0.06388362437364196,0.05791080501001556,,0.038543186320132775,0.049394917553536144,0.05335294000706816,,0.03418370637711169,,,0.03720343262208749,,0.03569894539864741,0.028158656146045152,0.027671096345228182,,,0.029304837801982578,,0.030144745192616156,,,,0.03650421010357408,0.030158595978423637,0.033413016838634124,0.03855734487369257,0.030385717303608714,,0.03134379709081234,0.03087981466643403,0.030913448821602425,,,,,,,,,,,,
860,0.06873891788449857,0.04936553384584135,0.04764772781841841,0.04263871377978974,0.04704555179104377,0.060866833967472354,0.059240270788520503,,0.03913575774602978,0.0504698188652511,0.05383551897461475,,0.03474788185870479,,,0.03961772787896931,0.028096462411004025,0.034894443934800935,0.028624171790853813,,0.03380017603593352,,0.02979092778605424,,0.030633094437803904,,,,0.03253448139079393,0.030658114211571778,0.032252010296753536,0.03495181577967777,,,0.030020148741407342,0.030080930604690005,0.030312967379500816,,,,,,,,,,,,
861,0.07015594037181827,0.0462580776215994,0.04855650748635803,0.04332060643480397,0.04818709260409277,0.059017208736742675,0.06045593542210641,,0.039329829932135,0.05139359822977394,0.052864491276704534,0.02788393417500951,0.03514510562964743,,,0.040627897514261296,0.02814557472643458,0.03571411276145001,0.029628544545955166,,0.034363377704736554,,0.030371206355893954,,,,,,0.027585108148347432,0.03127888768235473,0.03222576226254013,0.035752505068914545,,,0.029929223825949983,0.030878459126637652,0.030931012355732045,,,,,,,,,,,,
862,0.07183937447578802,0.046897037307175114,0.04857873633086659,0.042065914141942634,0.048158029500511186,0.06380086882193571,0.05795598109023536,,0.038931543736458324,0.05035378885202772,0.05249626772116565,0.027389420988944178,0.03502990444663731,,,0.03868690419641016,0.02746732237862193,0.03837388522023669,0.02946110544219863,,,,0.030272397160689756,,0.02739166009878697,,,,,0.03119666350454806,0.03541535613728742,0.028430315575024945,,0.03003302683660966,0.03351137278935841,0.03337593306317109,0.03288719018336847,,,,,,,,,,,,
863,0.07217900229612108,0.049371613634136745,0.04880452278506468,0.04356913232119018,0.0482284754261147,0.05785672890030223,0.058788302349323474,,0.041108679446755954,0.05202295964048971,0.05129558561702653,0.029059142100748586,0.03579369674774327,,,0.041524099043580884,0.029382711010715667,,,0.028129205860466983,0.035234186098815665,,0.03076882199813562,,0.028639283216289176,,,,0.028562210331948043,0.030620305110789774,0.03352560710204211,0.031199162014577165,,,0.031439966476077316,0.03210671018579168,0.03078989028575268,,,,,,,,,,,,
864,0.07215353645055465,0.04968724473676013,0.04935745341836904,0.04392502788375271,0.04877384814430114,0.058479389682438286,0.0581947435540748,,0.041317564509079356,0.051620069686824956,0.05092663840950979,0.02906323400121474,0.03618568295766503,,,0.039286638988974575,0.0305535978357269,,,,0.03472574281304299,,0.031195809196891307,,0.02875473423991896,,,,0.02831291090306294,0.031014831916717975,0.03344129052884657,0.030860816966755515,,0.027964407739066943,0.031404215857865625,0.032038120978843065,0.03076244859974196,,,,,,,,,,,,
865,0.06892287159455655,0.05087978253204616,0.05274827736725123,0.046918582040977354,0.0522854849082068,0.05498379027048506,0.05578318230181609,,0.04422657099131594,0.04964245377720983,0.04899514640216733,0.031053825195961317,0.03859959470772992,,,0.03773990322642543,,,0.02976499811739631,0.02954712175777843,0.033570080204212385,,0.029443878324933916,,0.031020849909030066,,,,,0.03302231835490924,0.032163970257758606,0.029715153832974624,,,0.030206817319310072,0.030757267919083068,0.029444329807788605,0.028563748878675792,,,,,,,,,,,
866,0.06931961852832406,0.05108042280492129,0.0527284586802047,0.04715641136000098,0.05226393871274927,0.05316328001249991,0.05639510182466622,,0.04438092245064623,0.04954870247375079,0.04883012851659467,0.03110929041194709,0.037596935808858256,,,0.03797690366012009,,,0.029889954434335793,0.029527839265373605,0.033881659065200485,,0.029617337065454656,,0.031106409000725362,,,,,0.033172708246430434,0.03218343278810445,0.029705490917529703,,,0.03017734249857461,0.030904253510326392,0.029597738022005528,0.028685719940655337,,,,,,,,,,,
867,0.0699173799931915,0.04874765824792587,0.054677579546267834,0.044901976269041056,0.05473201784859785,0.052772968750657005,0.056316671522665535,,0.044918573483371846,0.04940465937198725,0.048606767166653575,0.02877985233404885,0.039027559402474814,0.029078588283231403,,0.03802640104580097,,,0.03136890199070801,0.029920250034353786,0.03403668438047365,,0.031212689895971025,,0.02976512148586071,,,0.029501089573110716,,0.03439109112481356,0.031820048438298824,0.029806863560133907,,,,,0.029618582284818763,0.02865002396554172,,,,,,,,,,,
868,0.06956120560020222,0.049085689240129265,0.055490431785449476,0.045748753948577955,0.05365468633742117,0.05208618916359003,0.055807302197046736,,0.045271315927474076,0.04881539733943012,0.0479885545971789,0.0294654099213546,0.03968898870722811,0.029063120953639707,,0.03758215295916953,,,0.03157104005100583,0.030427090342094794,0.03356396476900609,,0.03175448649684835,,0.029828368819373296,,,0.030014357770486947,,0.034947990059414145,0.03135335773940765,0.029385153681703576,,,,,0.02933248266946685,0.028512508923300508,,,,,,,,,,,
869,0.06612331082558695,0.04803469841698746,0.053226571175536114,0.04504679526775358,0.05288901433200528,0.048836544176039685,0.05341340512964594,0.04755311225314959,0.04449898784680353,0.04540555366953538,0.04592069455699321,,0.03948719778562958,,,0.03740634580347722,0.03130086406961432,,0.0314763621202135,0.03013895156846543,0.02970760383373066,,0.031679315376349805,,,,,0.02993188345642032,,0.03476819549841985,,,,,,,,0.033666789337235666,0.030116135170227484,0.030076939834473,0.02964736424785317,0.02964736424785317,,,,,,,
870,0.06639192560604824,0.04798635268741387,0.05302100451213924,0.04503821279908265,0.05267745622490187,0.04881764894642207,0.05365662572269934,0.04789893251996023,0.044542367823756104,0.045648194657905296,0.04535293112695708,,0.03950197205395696,,,0.03763263214150106,0.031024389761830605,,0.031522541065265634,0.030216260597347302,0.029814818269386985,,0.03173086180318179,,,,,0.029983574558681413,,0.034789968670284936,,,,,,,,0.03275148145585602,0.0302451527148841,0.030188539390166403,,0.02978307744518543,0.02978307744518543,,,,,,
871,0.0672716691360318,0.05728747234565896,0.05399833981140103,0.04405704490995318,0.04735373939989191,0.045268443967917286,0.05033418487506406,0.046758044167237924,0.05588910758662443,0.04611875590867442,0.043671233994537255,0.037147814097703936,,0.03270966967708345,,0.03462529452250985,0.03096978545700344,,,,,0.031610361823439966,,0.03181723053429657,0.03240486559534418,,0.029491548664157083,,0.03006881937615414,0.030141697216139438,,,,,,,,0.03201562840804169,0.0286477693421031,,,,,0.03172940970079216,0.028612069482238697,,,,
872,0.06701047723789129,0.056835921673932144,0.053572714703229905,0.043709778964907596,0.0469804882865284,0.047168486195600205,0.049093395950565805,0.048455105015551225,0.05544857908991086,0.044545201029341314,0.04241638528094389,0.03685500801424139,,0.032451845885774745,,0.03275802086535907,0.03224401052830571,,,,,0.03136120298416043,,0.031566441116785506,0.032149444327348516,,,,,0.029904114668548375,,,,0.029929867231653147,,,,0.03381114265373316,0.03025440586678583,0.030214950529070764,,,0.029783699396161257,0.031479312503669546,,,,,
873,0.06772554155347665,0.05696764305805883,0.05331277217362006,0.043648693699771514,0.04668410147302119,0.045740764295623695,0.04930026864419649,0.049768704671251676,0.055582909470885344,0.0450837237134192,0.04292876103368971,0.0370083373562383,,0.032465775844434316,,0.033147787882588826,0.0318323162578853,,,,,0.031378641545009675,,0.031706216615017255,0.03172902525027345,,,,,0.02983697705762143,,,,0.030006861384529716,,,,0.033385250901830074,0.029890304768167723,0.029909748581659203,,0.02948284472896377,,0.03147602803876645,,,,,
874,0.06850806882458296,0.05735730502328187,0.051464586961613046,0.04243278556557229,0.04663341419183933,0.04641739876570981,0.049801615242267165,0.04975144181653231,0.056541653668780306,0.045721829006374434,0.04358179896054887,0.03780294570707378,,0.032839113823091015,,0.03361015179664351,0.030915822327212183,,,,,0.031751342774443844,,0.03249542323674103,0.030686780210446688,,0.030134314750193278,,0.029073681070144113,0.029801065125280614,,,,0.029919662855025227,,,,0.03210242614393227,,,,,,0.031435757723917816,0.02921961442875228,,,,
875,0.03523132887392791,0.028170738340065032,0.026556069856679663,0.022015974321550627,0.024123741988599817,0.02394933945221374,0.02551529292189201,0.02478538859815569,0.02783539883521916,0.02359651602190252,0.022515255659747404,0.019661451182146576,,0.015472260947998034,,0.016354236842944844,0.01549553495328278,,,,,,,0.016748307885109233,,,0.015502321728259029,,0.015033895089142645,0.015385668203939228,,,,,,,,0.016269146973421512,,,,,,0.01612110288018208,0.015141876588246672,0.17950638395179128,0.17950638395179128,0.17950638395179128,
876,0.0349025949387761,0.027723421514908645,0.027165486234479116,0.021730230242884153,0.023941148205337003,0.02351236617201815,0.025297562230381716,0.024566843071958517,0.027520222234763914,0.023419464247273314,0.022682097132891307,0.019462005067298012,,0.015345238057658602,,0.016201939170530175,0.015881152481254636,,,,,,,0.016522941425023557,,,0.01528697645778039,,0.01537126402338017,0.01604753915855791,,,,,,,,0.016566243154074522,,,,,,0.015945643107609892,0.014931378276629667,0.1799920811315102,0.1799920811315102,0.1799920811315102,
877,0.03476902302680251,0.028389713466814043,0.026754897568687708,0.022051119324358995,0.023397498279695336,0.023538018702740693,0.025321767145787513,0.024619381288479753,0.028188972611108875,0.023203259209556577,0.02167398943096349,0.02002943385387162,,0.015594896967374672,,0.016171362837194617,0.015700412847148616,,,,,,,0.01704626225372158,,,0.015784047353072463,,0.015099056871232943,0.015424772590638739,,,,,,,,0.01632284858217814,,,,,,0.01619889878813672,0.015414180043550482,0.17976872898562796,0.17976872898562796,0.17976872898562796,
878,0.034861416917860565,0.027068050242534177,0.027343728321193708,0.02265892992214222,0.024557755035366214,0.024301024573751728,0.026007281952056496,0.025277880462538926,0.025539795873357807,0.02292920254329548,0.0221467644467462,0.017856932520317476,0.018010745737159585,,,0.01661183156912638,0.015713475928626,0.015051833922934632,,,,,0.01527776217501705,,,,,,,0.017530122647382133,,,,0.015128329813007843,,,,0.0162985123867045,,0.014601789549967636,,,,0.015306628509971668,,0.17997340164964723,0.17997340164964723,0.17997340164964723,
879,0.03485297024867184,0.027028255000474063,0.027464351696000686,0.022806614858133973,0.024676915383546723,0.02429513661125138,0.02600098057573366,0.0252717558149217,0.025644319006622816,0.022923646963351592,0.022141398445894224,0.017958102866261202,0.01811051879866966,,,0.016607806642480002,0.015774616444403054,0.015048186972435458,,,,,0.0153869194844993,,,,,,,0.01762978908308568,,,,0.015124664328107749,,,,0.016447923971500848,,0.014735646951536572,,,,0.01495944555930135,,0.17970334476437216,0.17970334476437216,0.17970334476437216,
880,0.033204367087069364,0.02783818586545199,0.02660336668928948,0.023275551212345858,0.024947538800405605,0.02314593645002842,0.024771091172446646,0.024076359949419732,0.02662008916060051,0.021839320531784962,0.021094073663536765,0.01870622065267932,0.018194119378436267,0.014867641673541506,,0.015822229908482175,0.015015853661427526,,,,,,0.015334693037213654,0.014569827368219747,,,0.014812732785020854,,,0.015475831306737924,,,,,,,,0.015218928866987856,,,,,,0.015358085944185211,,0.1830693182782295,0.1830693182782295,0.1830693182782295,
881,0.035104513237741795,0.02743358427760088,0.02621671202519981,0.022937263185096483,0.024584950021797433,0.024575555188875643,0.026095892405025377,0.025597675433821698,0.026233191451275138,0.022459044728385762,0.022370677278545394,0.01843434350467305,0.017929685136002252,0.014651554624701815,,0.01675241948230332,0.016012424351872848,0.015193667788341048,,,,,0.015111817840458609,,,,,,,0.015250904799303654,,,,0.015339499032436891,,,,0.015346632751047645,,,,,,0.015134870753748433,,0.18041104023391502,0.18041104023391502,0.18041104023391502,
882,0.0332129225539572,0.027868673124448358,0.026632501624099948,0.023301041657790962,0.02497486033925896,0.023278426955717517,0.024596275929910302,0.024270990365314295,0.02664924240918747,0.021141712978434153,0.02117555424273171,0.018726706951486205,0.018214044844570523,0.014883924115384417,,0.015923042116735862,0.015190845613326471,,0.014503346024869954,,,,0.015351486974883113,0.01458578365584043,,,0.014828955092862446,,,0.015492779813350852,,,,,,,,,,,,,,0.015374905500823417,,0.18327399237167183,0.18327399237167183,0.18327399237167183,
883,0.03328924732022213,0.02787927051089145,0.02664262894198108,0.023309902149349766,0.024984357319800345,0.02333192181132752,0.024652799260800197,0.024326766175577337,0.02665937609294645,0.021190297570738474,0.021224216603759435,0.01873382799917603,0.018220970946543426,0.014889583900295454,,0.015959633972385173,,,0.014508861090544483,,,,0.015357324555998739,0.014591330069381037,,,0.014834593975164609,,,0.015498671122708375,,,,0.014515169959273627,,,,,,,,,,0.015380751987105363,,0.18333949888800982,0.18333949888800982,0.18333949888800982,
884,0.03584860428046172,0.02726212872479225,0.026052861731063245,0.02279390892633386,0.02443129798150602,0.02614296172926543,0.027280342563121337,0.025863093653811807,0.02606923816333801,0.02353986845455427,0.023239406284347123,0.01831913178008486,0.01781762744621697,,,0.017818145871915717,0.015254011545262031,,,,,,0.015017371374566267,,,,,,0.014884787171460585,0.015155589061967381,0.014696851274916095,,,0.014925080782792238,,,,0.014696911490736507,,,,,,0.01504028021080251,,0.1792834998322279,0.1792834998322279,0.1792834998322279,
885,0.03488242869411606,0.026871978361402322,0.027009036127714034,0.0223540552797787,0.025604804347015873,0.02535834569430527,0.02657411592567087,0.02562051768804359,0.025566397928825035,0.022925906529448238,0.0230268710320063,0.01710995159636714,0.018625764038999054,0.01491508727861423,,0.017335003570233935,0.016759745457315626,,0.014864679265039685,,,,0.015837459128765104,,,,,,0.014989014915917519,0.015821223712925363,,,,,,,,0.016544159381347987,,,,,,0.015587507794443992,,0.1786053154172347,0.1786053154172347,0.1786053154172347,
886,0.03544796001846812,0.026783480929410873,0.026920087323657995,0.022280436714734873,0.025520480096643264,0.025819945993241222,0.026974178374865224,0.026069754384519778,0.02548220016223178,0.02327396223128667,0.022966309234791836,0.017053603427378165,0.018564423847958346,0.014865967451843995,,0.01762486059571786,0.016817281963613942,,0.01481572544687861,,,,0.01578530165664618,,,,,,,0.01576911970886859,,,,0.014764423225334099,,,,0.016812979045806933,,,,,,0.015536173486548885,,0.17801711489318425,0.17801711489318425,0.17801711489318425,
887,0.0332789920397542,0.024638210056362513,0.02750809756954952,0.023381001888685814,0.026770811746731397,0.02494222624338376,0.02586359625282893,0.025205720622059134,0.02346263466793558,0.021443679242987044,0.021140210972763123,0.015657438595169923,0.020282410417501978,,,0.016907990841446542,0.01575101698768808,,0.017035064132542195,,,,0.017961802863384127,,,,,0.017035064132542195,,0.017559856323441914,,,,0.01436460288079717,,,,0.015432506691772959,,,,,,0.014383928764482717,,0.17999771202206305,0.17999771202206305,0.17999771202206305,
888,0.0674906787111648,0.04898725962628625,0.053314395113705386,0.0454387321525132,0.05177575464590408,0.05058349651102681,0.05245205933310039,0.05111787010119247,0.04798664627573784,0.04348835038167224,0.042872908678983364,0.03047998479038947,0.03932623177506293,0.029132835370814823,,0.03428985397659338,0.03135848834927036,0.02771820096380649,0.03448231783545777,,,,0.03447312318624765,,0.028430941496321173,,,0.03277055713651066,,0.03408763650813479,0.0283419265404592,,,0.029131795719150467,,,,0.030467954820494022,,,,,,,,,,,
889,0.06994456333862409,0.05478027024828526,0.04869998128942903,0.04456524335165806,0.04535143308095553,0.052408730643968886,0.05438941412297554,0.05050915159500181,0.05420637909304381,0.04640913570816786,0.04596822066037925,0.03596672853165887,0.03444096882454385,0.031012871940845305,,0.036559062232182596,0.03131990901768886,,0.029101107923355123,,,,,,0.029957425041398644,,0.028968308483427296,,0.028139463613867554,0.0294375420595503,0.030548610037273265,,,0.028463429408145113,,,,0.030639956575221745,,,,,,0.028212093178352337,,,,,
890,0.07163145222972218,0.05748318881996423,0.047253572263593474,0.042341026966671524,0.04290984695426033,0.05104339272128646,0.05325523202719913,0.04545347400677095,0.056661660231489996,0.04730573273895687,0.047660351890499345,0.03737460151149967,0.031462305588903464,0.03265659764365907,,0.03555814777057891,0.030467137508524787,,,,,0.028744760086738486,,,0.03149420896278866,,0.030634904185909195,,0.0306010628520323,,0.029950218201533506,,,0.0298477071275122,,,,0.029764516284650846,,,,,,0.029519687926998245,0.02892521349825611,,,,
891,0.07169593477490303,0.05731793886203479,0.04741142151948203,0.042524602103056086,0.04306823668817837,0.051116508278009246,0.05331421510363912,0.045359721952905205,0.056796831239205,0.047362447475025174,0.04772694003164248,0.03754552706837169,0.03148793398695175,0.0326590971490777,,0.035601849703542854,0.030450287136498815,,,,,0.02873361768182739,,,0.030619705418146022,,0.03075849574323851,,0.030634811976874936,,0.030003331197530233,,,0.02985623545720929,,,,0.02939013118980358,,,,,,0.02951596344369712,0.02904821481914954,,,,
892,0.07166990976750688,0.05787884666378744,0.047875385101397834,0.042940743743170605,0.04348969828372311,0.04886069550545887,0.051063937158119556,0.04401315769737692,0.057352639532199996,0.04837992972564413,0.04877359213231679,0.03791294396213432,0.03179607186114968,0.03297869591262028,,0.03235610445847544,0.031075670711996416,,,,0.029615762220220953,0.02901480208326074,,0.02874461226303468,0.03091934689160769,,0.03105949540538766,,0.03277601848170066,,,,,,,,,0.03031465879496034,,,,,,0.029804803805030877,0.029332477837718057,,,,
893,0.06927998331932231,0.05971530052135787,0.04939443637349481,0.044303222421299276,0.04486959489157459,0.04723137200213657,0.049361143693491066,0.04254548165326994,0.059172397218848115,0.046766637983158256,0.04714717320437171,0.03911589419705452,0.032804938177442886,0.0340250860329726,,0.031277148030926114,0.029812372291745527,,,,0.028628186072255153,0.029935420725196896,,0.029656657977792225,0.03190039536001433,,0.03204499068456541,,0.03168305947436121,,,,,,,,,0.028315442963184046,,,,,,0.030750488629053534,0.03026317610111106,,,,
894,0.07111530978961064,0.04555181551050994,0.04902794204691697,0.04160042457021363,0.05499260292166197,0.05039307420564022,0.05222500954511454,0.0427685991451016,0.04664390977238125,0.04947242900962245,0.05005228723726095,,0.03926837578795603,0.03196499515084716,,0.03310826419061561,0.03023235168964884,,0.034136603289463885,,0.028315793414591707,0.02749704140169094,0.03295498772694093,,0.03262646343510736,,,,0.03327879776631952,0.03374078861089128,0.02987040462720735,,,,,,,0.028769714160974486,,,,,,0.030392014993710803,,,,,
895,0.06767456346057649,0.04181979231594899,0.056616055486471015,0.03668646564608761,0.06349499609946799,0.04343846462280753,0.04840529719172943,0.041397409001305105,0.040852720168843934,0.045376653815187934,0.04575143531529364,,0.044972623316444554,0.033441387632896585,,,0.029090795901625006,,0.0378314487739689,,0.027819415500579335,0.030336910430616044,0.03927796057653401,,0.03642059027605264,,,,0.03121896986180796,0.03825247499627897,,,,0.02723304153988167,,,,0.028022793964573967,,,,,,0.033797645540186896,,,,,0.030770088564834024
896,0.06878948440786718,0.03526056540405392,0.05312382058870167,0.03784454013310453,0.06166755829143268,0.04950943051544527,0.0503713676754068,0.037029460173456756,0.035241718093589544,0.048765043846679845,0.049800538120989626,,0.04447766339032607,0.02883871205516168,,0.02899855290126793,0.02848008970907243,,0.039117058602870625,,0.028856980428214576,,0.040135154151600204,,0.02985883827707227,,,0.03756069085665272,0.032134718995011864,0.04028084414117156,0.03167253896545058,,,,,,,,,,,,,0.02792147088927869,,,,,0.03426315938612105
897,0.06836723153866879,0.033753761295918006,0.05419957938286246,0.037464809745063735,0.06307374989820975,0.04954135377135091,0.04982297815634739,0.036405096354807855,0.03316533478183277,0.046253672844113136,0.049792211241157576,,0.045579752456009696,,,0.028820931425603488,0.027803892330471706,,0.04028764084052411,,0.028698603297753717,,0.04143082560148129,,0.02999682215033607,,,0.03875250488948961,0.03196834773585912,0.04129443626472877,0.031950816994855455,,,,,,,0.027979909666807887,,,,,,0.028130419448733124,,,,,0.03546531788701339
898,0.06824538361488937,0.0340430941239364,0.05466417108992497,0.037785953195113006,0.06361440983449904,0.047145714717297484,0.04957810602107134,0.034578381038859,0.03344962369471802,0.045901350125043816,0.050005412121870436,,0.0459704561338268,0.027584202744860096,,0.02900147521923429,,,0.040632981229596195,,0.029024924008267713,,0.041785965220835754,,0.030253950987274646,,,0.03908468629393144,0.032174879169652414,0.04164840677252353,0.03207089802994026,,,,0.027614702932741236,,,,,,,,,0.028371549725773687,,,,,0.03576932195431898
899,0.06764915034216515,0.036146831420677344,0.05619316605258015,0.038685618988527896,0.06375713557594892,0.04673382101413596,0.04914496146472715,0.03427628322358927,0.035433872268623046,0.04550032794950807,0.04956853435894963,,0.04390377562546465,0.029246845896497158,,0.02874810065281129,,,0.03953088121895361,,0.028771344578929665,,0.04072586004678299,,0.03202008153760367,,,0.03911509569790934,0.031893779811854366,0.042010069218226906,0.03179070711476422,,,,0.027373444054370706,,,,,,,,,0.030033325758630824,,,,,0.03174698612776801
900,0.06975777340117773,0.03509562770339529,0.05520586199307131,0.03789994549752316,0.06266124733833706,0.04819051355392019,0.050676809218241615,0.035344674486701054,0.034382265127310595,0.04691857252792027,0.05111358487358397,,0.04304761190408412,0.02831232464041897,,0.029644178543408964,,,0.03686793226260788,,0.02966814698237557,,0.04002256422407025,,0.03103130657856416,,,0.03839771560617391,0.032887908477331904,0.041179794043820064,0.03278162300573181,,,,0.028226673918244696,,,,,,,,,0.029542495139324224,,,,,0.03114284895266119
